"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",20718.3013342358,,
"SVK","Slovak Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",21416.4517682614,,
"SVK","Slovak Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",22359.7880991011,,
"SVK","Slovak Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",22161.145244786,,
"SVK","Slovak Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",21916.8050911766,,
"SVK","Slovak Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",22082.4824065428,,
"SVK","Slovak Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",22510.8671166364,,
"SVK","Slovak Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",23343.9743397098,,
"SVK","Slovak Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",24053.0532434343,,
"SVK","Slovak Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",24719.5049539902,,
"SVK","Slovak Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",25356.6822930888,,
"ESP","Spain","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",37250.0376939648,,
"ESP","Spain","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",37242.049974615,,
"ESP","Spain","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",37517.0345657906,,
"ESP","Spain","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",37415.8361670894,,
"ESP","Spain","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",37029.5348939314,,
"ESP","Spain","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",37244.8251544944,,
"ESP","Spain","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",37103.7602629606,,
"ESP","Spain","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",37589.7075114717,,
"ESP","Spain","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",39102.3064811949,,
"ESP","Spain","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",41750.9110608699,,
"ESP","Spain","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",41034.3405967623,,
"ESP","Spain","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",40452.8193042483,,
"ESP","Spain","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",39301.6048473049,,
"ESP","Spain","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",39391.2953296579,,
"ESP","Spain","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",39397.7673480283,,
"ESP","Spain","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",40087.6276824469,,
"ESP","Spain","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",39860.3469696336,,
"ESP","Spain","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",39073.2504703326,,
"ESP","Spain","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",38761.1845695886,,
"SWE","Sweden","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",33964.4213313847,,
"SWE","Sweden","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",34287.2197032212,,
"SWE","Sweden","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",34808.219209881,,
"SWE","Sweden","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",35240.4933955025,,
"SWE","Sweden","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",36310.7787163917,,
"SWE","Sweden","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",37018.8522689722,,
"SWE","Sweden","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",37913.3589869779,,
"SWE","Sweden","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",39137.087703453,,
"SWE","Sweden","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",39678.8303101755,,
"SWE","Sweden","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",39938.3121151627,,
"SWE","Sweden","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",40175.4247888686,,
"SWE","Sweden","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",40680.5634143444,,
"SWE","Sweden","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",41581.035681636,,
"SWE","Sweden","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",42015.7606411142,,
"SWE","Sweden","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",42444.0857777945,,
"SWE","Sweden","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",43159.3923431633,,
"SWE","Sweden","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",43735.7274231448,,
"SWE","Sweden","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",43987.4903851589,,
"SWE","Sweden","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",44196.2394518027,,
"CHE","Switzerland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",55854.0656040717,,
"CHE","Switzerland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",57936.2070445767,,
"CHE","Switzerland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",58837.5885129628,,
"CHE","Switzerland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",58689.6856227106,,
"CHE","Switzerland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",58182.1258918413,,
"CHE","Switzerland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",59064.009088649,,
"CHE","Switzerland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",59430.9408444225,,
"CHE","Switzerland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",60304.4085361879,,
"CHE","Switzerland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",60629.7242805158,,
"CHE","Switzerland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",61856.1139515995,,
"CHE","Switzerland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",62002.8761686201,,
"CHE","Switzerland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",62107.9348561497,,
"CHE","Switzerland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",63207.2636677389,,
"CHE","Switzerland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",64180.8623918172,,
"CHE","Switzerland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",64284.5400327785,,
"CHE","Switzerland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",64222.8394154745,,
"CHE","Switzerland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",64063.9424880875,,
"CHE","Switzerland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",63899.8838539432,,
"CHE","Switzerland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",64108.5507608971,,
"GBR","United Kingdom","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",38908.2071623341,,
"GBR","United Kingdom","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",40839.51885793,,
"GBR","United Kingdom","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",41517.138801581,,
"GBR","United Kingdom","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",42651.9434099402,,
"GBR","United Kingdom","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",43662.6782108303,,
"GBR","United Kingdom","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",43597.2427682325,,
"GBR","United Kingdom","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",44590.0677442968,,
"GBR","United Kingdom","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",45881.9279187746,,
"GBR","United Kingdom","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",44679.4528629212,,
"GBR","United Kingdom","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",45455.2309125489,,
"GBR","United Kingdom","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",45526.5534183901,,
"GBR","United Kingdom","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",44375.687431994,,
"GBR","United Kingdom","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",44006.8490972108,,
"GBR","United Kingdom","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",44141.380031534,,
"GBR","United Kingdom","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",43782.3131168514,,
"GBR","United Kingdom","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",44125.736187621,,
"GBR","United Kingdom","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",44465.8182551878,,
"GBR","United Kingdom","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",44589.7798966777,,
"GBR","United Kingdom","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",44770.0497407862,,
"USA","United States","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",53903.8214604086,,
"USA","United States","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",54359.7228285756,,
"USA","United States","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",54787.7128380292,,
"USA","United States","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",55459.6798617824,,
"USA","United States","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",56489.5859783884,,
"USA","United States","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",56556.6669767993,,
"USA","United States","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",57453.9839509327,,
"USA","United States","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",58597.2931724803,,
"USA","United States","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",58400.8692610834,,
"USA","United States","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",58872.6075559865,,
"USA","United States","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",59476.6360313189,,
"USA","United States","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",59562.4746879543,,
"USA","United States","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",60047.2052094636,,
"USA","United States","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",59765.757185802,,
"USA","United States","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",60617.9720234069,,
"USA","United States","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",62106.2952254898,,
"USA","United States","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",62153.1240100282,,
"USA","United States","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",62727.4359508054,,
"USA","United States","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",63093.0146425662,,
"MEX","Mexico","CPNCU","Current prices in NCU","2000","2000","MXN","Mexican Peso","0","Units",,,73727.462079066,,
"MEX","Mexico","CPNCU","Current prices in NCU","2001","2001","MXN","Mexican Peso","0","Units",,,81511.671989591,,
"MEX","Mexico","CPNCU","Current prices in NCU","2002","2002","MXN","Mexican Peso","0","Units",,,85122.8495011338,,
"MEX","Mexico","CPNCU","Current prices in NCU","2003","2003","MXN","Mexican Peso","0","Units",,,90156.8063328161,,
"MEX","Mexico","CPNCU","Current prices in NCU","2004","2004","MXN","Mexican Peso","0","Units",,,94392.784343124,,
"MEX","Mexico","CPNCU","Current prices in NCU","2005","2005","MXN","Mexican Peso","0","Units",,,100642.286762952,,
"MEX","Mexico","CPNCU","Current prices in NCU","2006","2006","MXN","Mexican Peso","0","Units",,,105217.789699323,,
"MEX","Mexico","CPNCU","Current prices in NCU","2007","2007","MXN","Mexican Peso","0","Units",,,111331.009311688,,
"MEX","Mexico","CPNCU","Current prices in NCU","2008","2008","MXN","Mexican Peso","0","Units",,,117277.144413794,,
"MEX","Mexico","CPNCU","Current prices in NCU","2009","2009","MXN","Mexican Peso","0","Units",,,122119.46837291,,
"MEX","Mexico","CPNCU","Current prices in NCU","2010","2010","MXN","Mexican Peso","0","Units",,,120487.795697909,,
"MEX","Mexico","CPNCU","Current prices in NCU","2011","2011","MXN","Mexican Peso","0","Units",,,127978.903072337,,
"MEX","Mexico","CPNCU","Current prices in NCU","2012","2012","MXN","Mexican Peso","0","Units",,,132293.967894383,,
"MEX","Mexico","CPNCU","Current prices in NCU","2013","2013","MXN","Mexican Peso","0","Units",,,137503.97355447,,
"MEX","Mexico","CPNCU","Current prices in NCU","2014","2014","MXN","Mexican Peso","0","Units",,,143092.808633609,,
"MEX","Mexico","CPNCU","Current prices in NCU","2015","2015","MXN","Mexican Peso","0","Units",,,149081.530626349,,
"MEX","Mexico","CPNCU","Current prices in NCU","2016","2016","MXN","Mexican Peso","0","Units",,,154718.66892266,,
"MEX","Mexico","CPNCU","Current prices in NCU","2017","2017","MXN","Mexican Peso","0","Units",,,162652.030166771,,
"MEX","Mexico","CPNCU","Current prices in NCU","2018","2018","MXN","Mexican Peso","0","Units",,,171126.947671608,,
"MEX","Mexico","CNPNCU","2018 constant prices and NCU","2000","2000","MXN","Mexican Peso","0","Units","2018","2018",167000.904278154,,
"MEX","Mexico","CNPNCU","2018 constant prices and NCU","2001","2001","MXN","Mexican Peso","0","Units","2018","2018",176525.420906327,,
"MEX","Mexico","CNPNCU","2018 constant prices and NCU","2002","2002","MXN","Mexican Peso","0","Units","2018","2018",175850.713718072,,
"MEX","Mexico","CNPNCU","2018 constant prices and NCU","2003","2003","MXN","Mexican Peso","0","Units","2018","2018",178913.46590495,,
"MEX","Mexico","CNPNCU","2018 constant prices and NCU","2004","2004","MXN","Mexican Peso","0","Units","2018","2018",179962.756250979,,
"MEX","Mexico","CNPNCU","2018 constant prices and NCU","2005","2005","MXN","Mexican Peso","0","Units","2018","2018",181069.024419696,,
"MEX","Mexico","CNPNCU","2018 constant prices and NCU","2006","2006","MXN","Mexican Peso","0","Units","2018","2018",180789.85998737,,
"MEX","Mexico","CNPNCU","2018 constant prices and NCU","2007","2007","MXN","Mexican Peso","0","Units","2018","2018",181480.298238904,,
"MEX","Mexico","CNPNCU","2018 constant prices and NCU","2008","2008","MXN","Mexican Peso","0","Units","2018","2018",180077.869160548,,
"MEX","Mexico","CNPNCU","2018 constant prices and NCU","2009","2009","MXN","Mexican Peso","0","Units","2018","2018",181325.140651953,,
"MEX","Mexico","CNPNCU","2018 constant prices and NCU","2010","2010","MXN","Mexican Peso","0","Units","2018","2018",169923.612254047,,
"MEX","Mexico","CNPNCU","2018 constant prices and NCU","2011","2011","MXN","Mexican Peso","0","Units","2018","2018",171447.497044918,,
"MEX","Mexico","CNPNCU","2018 constant prices and NCU","2012","2012","MXN","Mexican Peso","0","Units","2018","2018",168529.126567335,,
"MEX","Mexico","CNPNCU","2018 constant prices and NCU","2013","2013","MXN","Mexican Peso","0","Units","2018","2018",168528.980131709,,
"MEX","Mexico","CNPNCU","2018 constant prices and NCU","2014","2014","MXN","Mexican Peso","0","Units","2018","2018",168301.319015231,,
"MEX","Mexico","CNPNCU","2018 constant prices and NCU","2015","2015","MXN","Mexican Peso","0","Units","2018","2018",170428.874008255,,
"MEX","Mexico","CNPNCU","2018 constant prices and NCU","2016","2016","MXN","Mexican Peso","0","Units","2018","2018",169425.312421033,,
"MEX","Mexico","CNPNCU","2018 constant prices and NCU","2017","2017","MXN","Mexican Peso","0","Units","2018","2018",169157.850225372,,
"MEX","Mexico","CNPNCU","2018 constant prices and NCU","2018","2018","MXN","Mexican Peso","0","Units","2018","2018",171126.947671608,,
"MEX","Mexico","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",15904.7541127046,,
"MEX","Mexico","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",16811.8455782763,,
"MEX","Mexico","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",16747.5881302483,,
"MEX","Mexico","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",17039.2770923591,,
"MEX","Mexico","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",17139.208916193,,
"MEX","Mexico","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",17244.5671672887,,
"MEX","Mexico","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",17217.9802354853,,
"MEX","Mexico","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",17283.7358711695,,
"MEX","Mexico","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",17150.1719857034,,
"MEX","Mexico","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",17268.9590453802,,
"MEX","Mexico","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",16183.1056096666,,
"MEX","Mexico","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",16328.2366375473,,
"MEX","Mexico","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",16050.2982332233,,
"MEX","Mexico","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",16050.2842870555,,
"MEX","Mexico","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",16028.6024039887,,
"MEX","Mexico","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",16231.2254925975,,
"MEX","Mexico","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",16135.6487629343,,
"MEX","Mexico","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",16110.1763232799,,
"MEX","Mexico","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",16297.708306066,,
"ISR","Israel","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",37840.7459852047,,
"ISR","Israel","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",38460.463936789,,
"ISR","Israel","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",36958.5911141443,,
"ISR","Israel","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",35677.0869346245,,
"ISR","Israel","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",35130.100372516,,
"ISR","Israel","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",35201.9469989573,,
"ISR","Israel","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",36326.0032539771,,
"ISR","Israel","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",37025.3867305477,,
"ISR","Israel","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",36073.7310912154,,
"ISR","Israel","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",35294.2890114781,,
"ISR","Israel","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",34997.4356731248,,
"ISR","Israel","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",35274.9153651227,,
"ISR","Israel","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",33166.6521445499,,
"ISR","Israel","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",33428.1804317325,,
"ISR","Israel","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",33516.0416238946,,
"ISR","Israel","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",34481.7180670722,,
"ISR","Israel","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",35701.372176287,,
"ISR","Israel","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",36678.6906923196,,
"ISR","Israel","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",37655.3011101961,,
"SVN","Slovenia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",27455.1110747223,,
"SVN","Slovenia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",28565.5682716746,,
"SVN","Slovenia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",28647.2480663159,,
"SVN","Slovenia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",29246.6523894201,,
"SVN","Slovenia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",30686.5862150333,,
"SVN","Slovenia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",31855.1560295334,,
"SVN","Slovenia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",32888.1299054263,,
"SVN","Slovenia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",33606.5085912658,,
"SVN","Slovenia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",34097.1682714636,,
"SVN","Slovenia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",34435.8498219121,,
"SVN","Slovenia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",35473.8145242064,,
"SVN","Slovenia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",35340.7644739216,,
"SVN","Slovenia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",34227.6616446995,,
